2.25864005088806,2.62373995780945,2.55612993240356
2.04924988746643,2.31012010574341,2.58729004859924
1.48458003997803,1.83279001712799,2.05637001991272
0.750887989997864,0.858672022819519,1.20552003383636
2.49346995353699,2.92499995231628,3.0048999786377
2.20725011825562,2.67364001274109,2.86971998214722
2.3147599697113,2.84191989898682,3.12013006210327
2.60475993156433,3.16219997406006,3.38578009605408
3.59196996688843,4.39621019363403,4.81298017501831
3.65305995941162,4.57843017578125,4.89388990402222
3.12852001190186,3.95687007904053,4.24814987182617
3.4468400478363,4.46794986724854,4.72665023803711
3.16078996658325,4.26759004592896,4.7158899307251
2.95093989372253,4.75442981719971,5.74608993530273
3.12105989456177,6.01156997680664,7.24230003356934
2.9926700592041,6.31946992874146,7.41906976699829
3.10293006896973,6.73923015594482,8.58938980102539
3.34985995292664,7.17206001281738,9.61670017242432
3.45117998123169,6.97702980041504,9.56439018249512
3.3145899772644,7.15059995651245,9.70458030700684
3.71606993675232,7.2562198638916,10.1020002365112
