270.601013183594,271.848999023438,274.566009521484
223.628997802734,217.548004150391,219.843994140625
251.990997314453,243.195007324219,244.156005859375
219.654998779297,261.81201171875,242.386001586914
218.195999145508,216.492004394531,220.675994873047
227.923004150391,227.061996459961,229.373992919922
208.682006835938,211.313995361328,215.188995361328
210.610000610352,208.613006591797,210.582992553711
208.975006103516,205.710006713867,205.940994262695
221.169998168945,215.893005371094,218.552001953125
217.526000976562,215.468002319336,216.804992675781
225.692993164062,222.210006713867,223.550003051758
208.352005004883,204.731994628906,206.121002197266
206.375,204.945999145508,207.947006225586
203.039993286133,200.192001342773,202.680999755859
200.214004516602,199.856994628906,202.697998046875
199.636001586914,197.328002929688,200.865005493164
200.302993774414,196.309997558594,198.79899597168
198.856002807617,196.173004150391,201.270004272461
204.078002929688,202.048004150391,204.824996948242
206.136993408203,203.205001831055,206.369003295898
